231223,3,青冈县,231200
231224,3,庆安县,231200
231225,3,明水县,231200
231226,3,绥棱县,231200
231281,3,安达市,231200
231282,3,肇东市,231200
231283,3,海伦市,231200
232700,2,大兴安岭地区,230000
232721,3,呼玛县,232700
232722,3,塔河县,232700
232723,3,漠河县,232700
310000,1,上海市,100000
310100,2,上海市,310000
310101,3,黄浦区,310100
310104,3,徐汇区,310100
310105,3,长宁区,310100
310106,3,静安区,310100
310107,3,普陀区,310100
310109,3,虹口区,310100
310110,3,杨浦区,310100
310112,3,闵行区,310100
310113,3,宝山区,310100
310114,3,嘉定区,310100
310115,3,浦东新区,310100
310116,3,金山区,310100
310117,3,松江区,310100
310118,3,青浦区,310100
310120,3,奉贤区,310100
310151,3,崇明区,310100
320000,1,江苏省,100000
320100,2,南京市,320000
320101,3,市辖区,320100
320102,3,玄武区,320100
320104,3,秦淮区,320100
320105,3,建邺区,320100
320106,3,鼓楼区,320100
320111,3,浦口区,320100
320113,3,栖霞区,320100
320114,3,雨花台区,320100
320115,3,江宁区,320100
320116,3,六合区,320100
320117,3,溧水区,320100
320118,3,高淳区,320100
320200,2,无锡市,320000
320201,3,市辖区,320200
320205,3,锡山区,320200
320206,3,惠山区,320200
320211,3,滨湖区,320200
320213,3,梁溪区,320200
320214,3,新吴区,320200
320281,3,江阴市,320200
320282,3,宜兴市,320200
320300,2,徐州市,320000
320301,3,市辖区,320300
320302,3,鼓楼区,320300
320303,3,云龙区,320300
320305,3,贾汪区,320300
320311,3,泉山区,320300
320312,3,铜山区,320300
320321,3,丰县,320300
320322,3,沛县,320300
320324,3,睢宁县,320300
320381,3,新沂市,320300
320382,3,邳州市,320300
320400,2,常州市,320000
320401,3,市辖区,320400
320402,3,天宁区,320400
320404,3,钟楼区,320400
320411,3,新北区,320400
320412,3,武进区,320400
320413,3,金坛区,320400
320481,3,溧阳市,320400
320500,2,苏州市,320000
320501,3,市辖区,320500
320505,3,虎丘区,320500
320506,3,吴中区,320500
320507,3,相城区,320500
320508,3,姑苏区,320500
320509,3,吴江区,320500
320581,3,常熟市,320500
320582,3,张家港市,320500
320583,3,昆山市,320500
320585,3,太仓市,320500
320600,2,南通市,320000
320601,3,市辖区,320600
320602,3,崇川区,320600
320611,3,港闸区,320600
320612,3,通州区,320600
320621,3,海安县,320600
320623,3,如东县,320600
320681,3,启东市,320600
320682,3,如皋市,320600
320684,3,海门市,320600
320700,2,连云港市,320000
320701,3,市辖区,320700
320703,3,连云区,320700
320706,3,海州区,320700
320707,3,赣榆区,320700
320722,3,东海县,320700
320723,3,灌云县,320700
320724,3,灌南县,320700
320800,2,淮安市,320000
320801,3,市辖区,320800
320803,3,淮安区,320800
320804,3,淮阴区,320800
320812,3,清江浦区,320800
320813,3,洪泽区,320800
320826,3,涟水县,320800
320830,3,盱眙县,320800
320831,3,金湖县,320800
320900,2,盐城市,320000
320901,3,市辖区,320900
320902,3,亭湖区,320900
320903,3,盐都区,320900
320904,3,大丰区,320900
320921,3,响水县,320900
320922,3,滨海县,320900
320923,3,阜宁县,320900
320924,3,射阳县,320900
320925,3,建湖县,320900
320981,3,东台市,320900
321000,2,扬州市,320000
321001,3,市辖区,321000
321002,3,广陵区,321000
321003,3,邗江区,321000
321012,3,江都区,321000
321023,3,宝应县,321000
321081,3,仪征市,321000
321084,3,高邮市,321000
321100,2,镇江市,320000
321101,3,市辖区,321100
321102,3,京口区,321100
321111,3,润州区,321100
321112,3,丹徒区,321100
321181,3,丹阳市,321100
321182,3,扬中市,321100
321183,3,句容市,321100
321200,2,泰州市,320000
321201,3,市辖区,321200
321202,3,海陵区,321200
321203,3,高港区,321200
321204,3,姜堰区,321200
321281,3,兴化市,321200
321282,3,靖江市,321200
321283,3,泰兴市,321200
321300,2,宿迁市,320000
